emp_no,emp_title_id,birth_date,first_name,last_name,sex,hire_date
38120,s0002,3/28/1961,Oksana,Itzfeldt,F,11/29/1986
226708,s0001,9/30/1955,Bikash,Zedlitz,F,11/29/1986
85491,e0003,11/15/1960,Youssef,Bale,M,11/29/1986
287811,s0001,8/21/1962,Otilia,Rothenberg,M,11/29/1986
467668,e0003,4/3/1962,Yagil,Itzigehl,F,11/29/1986
404850,e0003,6/12/1955,Adib,Sevcikova,M,11/29/1986
476888,s0002,5/30/1960,Gill,Lanphier,F,11/30/1986
223660,s0002,7/12/1962,Zhenbing,Azuma,M,11/30/1986
265542,e0003,11/25/1955,Serap,Srimani,M,11/30/1986
24270,e0002,5/15/1964,Elgin,Lagarias,M,11/30/1986
430281,e0003,8/2/1957,Rajmohan,Fairtlough,M,11/30/1986
252531,e0003,8/11/1957,Bodo,Staudhammer,M,11/30/1986
413075,s0002,5/6/1959,Adamantios,Tempesti,M,11/30/1986
206941,e0003,10/25/1954,Syozo,Rusmann,F,11/30/1986
411266,s0001,9/12/1956,Douadi,Schwaller,M,11/30/1986
217829,s0001,9/12/1963,Neelam,Chandrasekhar,M,11/30/1986
12819,e0003,7/30/1953,Mountaz,Gubsky,M,11/30/1986
237357,e0003,10/22/1957,Tayeb,Grospietsch,F,11/30/1986
404910,s0001,10/3/1960,Oldrich,Kaiser,F,11/30/1986
68476,s0001,10/6/1959,Zdislav,Keustermans,M,11/30/1986
490450,e0003,7/23/1959,Keung,Rajcani,F,11/30/1986
68798,e0003,12/5/1953,Theirry,Murtagh,F,11/30/1986
207093,s0001,8/23/1960,Tua,Ebeling,M,11/30/1986
66694,s0001,8/27/1956,Moto,Panienski,F,11/30/1986
19500,s0001,4/29/1964,Shaowen,Plessier,M,11/30/1986
225665,s0001,1/2/1961,Gaetan,Murtafg,M,11/30/1986
436983,e0003,10/4/1960,JoAnna,Stanger,M,11/30/1986
437208,e0004,8/1/1956,Sven,Marakhovsky,F,11/30/1986
217945,s0002,3/19/1953,Shmuel,Georg,M,11/30/1986
38896,s0001,9/12/1963,Mayuri,Ratnakar,M,11/30/1986
14151,e0002,12/4/1959,Mariangiola,Esposito,F,11/30/1986
442243,e0003,11/22/1955,Yishai,Syrzycki,M,11/30/1986
468455,e0003,3/8/1957,Aksel,Begiun,M,11/30/1986
466496,e0003,1/8/1955,Utz,Raoux,F,11/30/1986
425442,e0002,10/12/1954,Richara,Iacovou,F,11/30/1986
212138,e0003,6/19/1959,Suebskul,Rodham,F,11/30/1986
287744,e0003,12/7/1954,Woody,Hemaspaandra,M,11/30/1986
51567,s0002,7/7/1963,Subir,Leonhardt,M,11/30/1986
486944,e0003,4/20/1957,Sivanarayana,Makinen,M,11/30/1986
79574,e0002,10/12/1955,Mariusz,Terlouw,M,11/30/1986
277415,e0004,9/26/1953,Xiaoqiang,Ramamoorthy,M,11/30/1986
18728,e0003,6/10/1952,Tzvetan,Luft,F,11/30/1986
421237,e0003,6/9/1962,Uma,Snedden,M,11/30/1986
272653,e0004,2/27/1955,Mack,Bernardinello,M,11/30/1986
211470,s0001,11/18/1952,Domenico,Lorcy,M,11/30/1986
437340,e0003,5/15/1962,Oscal,Jording,M,11/30/1986
68170,e0003,3/18/1954,Etsuo,Kavanagh,M,11/30/1986
208174,s0001,3/11/1956,Mokhtar,Rosca,M,11/30/1986
223012,e0003,9/24/1962,Shunichi,Cyre,M,11/30/1986
17193,e0002,9/15/1963,Kenroku,Tetzlaff,M,11/30/1986
256908,s0001,9/29/1961,Kristine,Claffy,F,11/30/1986
410873,s0001,6/17/1954,Tremaine,Skogmar,M,11/30/1986
101820,e0003,2/14/1960,Mayumi,Maccarone,M,11/30/1986
499599,e0004,9/19/1962,Duro,Peron,M,11/30/1986
25998,e0002,11/10/1956,Adly,Heinisuo,M,11/30/1986
206430,s0001,11/4/1961,Jiong,Taubenfeld,M,11/30/1986
266284,e0003,9/12/1952,Zejun,Thiria,M,11/30/1986
50346,e0003,2/7/1960,Sasan,Neimat,F,11/30/1986
425693,s0001,6/17/1960,Ramzi,Krychniak,F,11/30/1986
455327,s0001,3/28/1956,Shaunak,Murtagh,M,11/30/1986
282870,e0001,8/12/1959,Adit,Barinka,M,11/30/1986
72580,s0001,9/6/1959,Jordanka,Waymire,F,11/30/1986
232716,s0001,4/2/1953,Manu,Bruckman,M,11/30/1986
465707,e0003,8/20/1962,Brendon,Salvesen,F,11/30/1986
48286,s0001,11/10/1954,Roded,Ranum,F,11/30/1986
40496,e0003,6/9/1963,Kyoichi,Argence,M,11/30/1986
456688,e0003,3/22/1954,Petter,Apsitis,F,11/30/1986
106937,s0001,7/7/1964,Adamantios,Wilharm,F,11/30/1986
17126,s0001,2/11/1952,Matk,Schapire,F,11/30/1986
472697,s0001,9/3/1961,Masaru,Perry,M,11/30/1986
82037,e0003,3/17/1954,Shahar,Streit,F,11/30/1986
411753,s0001,12/1/1957,Wayne,Barbanera,F,11/30/1986
247452,e0003,11/27/1964,Tomofumi,Besancenot,M,11/30/1986
296299,s0001,2/21/1958,Kiyomitsu,Larfeldt,F,11/30/1986
285406,s0001,9/7/1953,Kaijung,Hanabata,F,11/30/1986
81542,e0003,6/4/1958,Akemi,Monkewich,M,11/30/1986
471997,s0001,5/18/1953,Uwe,Mukaidono,M,11/30/1986
18532,s0001,4/13/1953,Joydip,Onuegbe,M,11/30/1986
106887,e0002,7/4/1962,Berna,Castellani,M,11/30/1986
434711,e0003,5/20/1963,Kirk,Bolsens,F,11/30/1986
221396,s0002,5/23/1952,Leandro,Caine,F,11/30/1986
78271,e0003,11/20/1952,Gennady,Dayang,F,11/30/1986
231597,e0004,8/31/1963,Danco,Pintelas,M,11/30/1986
443810,e0004,6/4/1962,Teruyuki,Parveen,F,11/30/1986
473572,s0001,4/27/1960,Xiaoqiu,Reistad,M,11/30/1986
280469,e0004,11/1/1964,Kauko,Nations,F,11/30/1986
99628,e0003,12/23/1959,Susuma,Siochi,M,11/30/1986
63520,e0002,3/17/1952,Duro,Kermarrec,M,11/30/1986
273493,e0003,11/22/1962,Sumali,Sridhar,F,11/30/1986
101517,s0002,1/2/1958,Hsiangchu,Laventhal,M,11/30/1986
497092,e0003,3/17/1953,Bodo,Linares,M,11/30/1986
74167,e0003,1/2/1964,Ingmar,Vuskovic,M,11/30/1986
443773,e0003,11/22/1952,Tsutomu,Bach,M,11/30/1986
22873,s0001,4/14/1952,Ebbe,Ashish,M,11/30/1986
407361,e0003,8/19/1959,Shuji,Piancastelli,M,11/30/1986
405916,e0003,10/12/1962,Kazuhiro,Fandrianto,F,11/30/1986
94879,e0003,4/11/1963,Tuval,Maliniak,F,11/30/1986
418550,e0002,1/1/1963,Breannda,Baaz,M,11/30/1986
101786,e0003,11/16/1964,Emdad,Cunliffe,M,11/30/1986
479634,e0003,7/15/1953,Ravishankar,Pelc,M,11/30/1986
210178,e0003,3/13/1962,Mostafa,Axelband,M,12/1/1986
22744,e0003,1/15/1954,Berna,Spelt,F,12/1/1986
218544,s0002,2/24/1961,Hirochika,Businaro,F,12/1/1986
60059,e0004,3/21/1956,Tze,Gire,F,12/1/1986
484533,e0003,2/17/1962,Vincent,Worfolk,M,12/1/1986
21492,e0003,1/25/1963,Terresa,Copas,M,12/1/1986
24007,e0003,5/11/1961,IEEE,Rodier,M,12/1/1986
234020,s0001,1/14/1961,Bogdan,Schade,F,12/1/1986
84856,s0001,8/28/1962,Shigehito,Gips,M,12/1/1986
235881,e0002,3/16/1953,Hercules,Ginesta,F,12/1/1986
73431,e0002,7/14/1956,Leszek,Lally,M,12/1/1986
496388,e0002,9/1/1952,Sarita,Axelband,M,12/1/1986
277762,s0001,3/25/1952,Fusako,Bondorf,M,12/1/1986
18433,e0002,8/13/1959,Caolyn,Mitzlaff,M,12/1/1986
22309,e0002,2/7/1954,Lena,Liedekerke,F,12/1/1986
79590,s0001,8/20/1953,Jiakeng,Ariola,M,12/1/1986
295761,s0002,7/15/1958,Honglan,Highland,M,12/1/1986
10004,e0003,5/1/1954,Chirstian,Koblick,M,12/1/1986
295229,s0001,4/12/1956,Stevo,Werthner,M,12/1/1986
262927,e0003,1/6/1956,Nadjib,Fetvedt,M,12/1/1986
18372,e0002,11/24/1959,Bouchung,Whitcomb,F,12/1/1986
106136,s0002,9/25/1957,Tonny,Stenning,M,12/1/1986
99280,e0002,12/31/1961,Koldo,Famili,M,12/1/1986
84408,s0001,6/29/1953,Itzchak,Kruskal,F,12/1/1986
252703,s0001,5/31/1954,Barna,Beausoleil,F,12/1/1986
84130,e0003,10/30/1959,Danil,Nations,M,12/1/1986
75665,s0002,4/16/1960,George,Merey,M,12/1/1986
282845,e0003,4/8/1957,Frederique,Pintelas,M,12/1/1986
209078,s0002,2/14/1962,Mingsen,Schusler,M,12/1/1986
74573,e0003,11/8/1952,Torsten,DeMori,M,12/1/1986
34372,s0002,9/23/1958,Sushant,Fiutem,M,12/1/1986
31112,s0001,2/20/1961,Mack,Busillo,M,12/1/1986
483130,s0002,9/29/1964,Udo,Sommen,M,12/1/1986
264348,e0002,4/11/1964,Marke,Nitsch,F,12/1/1986
480710,e0002,11/5/1963,Kaijung,Dalton,F,12/1/1986
264144,s0001,9/26/1953,Saeed,Cronin,F,12/1/1986
414385,e0004,2/7/1959,Mana,Beutelspacher,F,12/1/1986
232848,e0003,10/1/1963,Munehiko,Swab,M,12/1/1986
92291,s0001,3/2/1957,Gor,Schnelling,F,12/1/1986
465287,s0001,5/23/1957,Dietrich,Sadowski,M,12/1/1986
40983,e0004,1/17/1965,Marla,Cherinka,F,12/1/1986
475736,e0003,10/1/1961,Moheb,Casperson,M,12/1/1986
88629,s0001,6/26/1952,Mayuko,Acton,M,12/1/1986
50449,e0003,6/30/1952,Jagoda,Alvarado,F,12/1/1986
271988,e0003,12/15/1963,Przemyslawa,Gadepally,F,12/1/1986
286580,e0003,6/10/1960,Kankanahalli,Veevers,F,12/1/1986
46554,s0001,9/1/1953,Ramzi,DuCasse,M,12/1/1986
223335,e0002,1/5/1959,Subhrajyoti,Muhling,M,12/1/1986
256817,s0002,8/15/1958,Kristina,Bernardeschi,F,12/1/1986
58802,e0004,10/30/1957,Serge,Azuma,M,12/1/1986
497663,s0002,8/10/1953,Herb,Siksek,F,12/1/1986
403085,e0001,8/28/1954,Halsur,Irland,M,12/1/1986
492778,s0001,9/21/1962,Kasturi,Lakshmanan,M,12/1/1986
421079,s0001,11/18/1959,Sajjad,Baek,F,12/1/1986
221708,e0003,1/7/1955,Zijian,Selenyi,M,12/1/1986
458339,e0003,7/28/1961,Unal,Brodie,M,12/1/1986
73798,e0003,3/12/1961,Gregory,Shinomoto,M,12/1/1986
68904,e0003,7/1/1963,Chiradeep,Gimbel,M,12/1/1986
285307,s0001,2/13/1957,Eishiro,Asrin,M,12/1/1986
103326,e0003,1/28/1958,Basil,Straney,F,12/1/1986
296017,s0001,7/6/1956,Sibyl,Ruemmler,F,12/1/1986
76728,s0001,3/17/1957,Mohamadou,Nanard,M,12/1/1986
95998,s0001,2/19/1964,Qiwen,Prenel,F,12/1/1986
449548,e0003,2/29/1964,Uli,Suwa,F,12/1/1986
298273,e0003,1/29/1962,Uwe,Streit,F,12/1/1986
212542,s0001,12/16/1963,Alexius,Trelles,F,12/1/1986
287043,e0003,12/5/1962,Jaques,Restivo,M,12/1/1986
108163,e0002,1/13/1956,Gunilla,Passafiume,F,12/1/1986
478775,e0003,9/11/1953,Collette,Iivonen,M,12/1/1986
30970,e0003,2/16/1956,Fumitake,Schoegge,F,12/1/1986
423165,e0003,1/18/1955,Achilleas,Mahnke,M,12/1/1986
67134,e0002,3/19/1963,Eran,Merlo,F,12/1/1986
435540,e0003,11/30/1959,Kwok,Emden,M,12/1/1986
415055,e0003,7/19/1955,Shim,Sherertz,M,12/1/1986
474677,s0001,6/1/1957,Eishiro,Farrag,M,12/1/1986
229794,e0003,9/27/1957,Aemilian,Monarch,F,12/1/1986
424037,s0002,9/21/1954,Sumant,Langford,M,12/1/1986
421840,e0002,1/16/1957,Chenye,Rehfuss,M,12/1/1986
39672,e0003,11/9/1956,Demos,Morton,M,12/1/1986
246023,s0001,9/29/1956,Lein,Bugaenko,M,12/1/1986
279230,e0002,11/11/1956,Christoph,Bridgland,M,12/1/1986
436998,e0004,5/2/1952,Parke,Radhakrishnan,M,12/1/1986
226072,e0002,10/20/1952,Mohammed,Baalen,F,12/1/1986
420627,e0002,2/7/1962,Tonia,Levasseur,F,12/1/1986
48317,s0001,12/11/1962,Fumiyo,Mandelberg,F,12/1/1986
51272,s0001,1/22/1961,Godehard,Nooteboom,M,12/1/1986
471047,s0001,9/6/1955,Sadok,Karunanithi,M,12/1/1986
258366,s0002,3/12/1958,Yoshimitsu,Syrzycki,M,12/1/1986
59647,e0003,2/2/1961,Guttorm,Hellwagner,M,12/1/1986
452469,e0003,6/13/1956,Sorina,Klyachko,F,12/1/1986
256664,s0001,1/6/1955,Alejandra,Poupard,F,12/1/1986
472124,e0003,4/7/1959,Chaitali,Masamoto,M,12/1/1986
420391,s0001,1/12/1959,Kotesh,Pleszkun,F,12/1/1986
441725,e0001,7/31/1958,Ute,Ferriere,M,12/1/1986
26885,e0003,4/10/1956,Phillip,Rijsenbrij,M,12/2/1986
24872,s0001,12/2/1953,Oguz,Decaestecker,M,12/2/1986
95916,e0003,11/23/1959,Peer,Busillo,F,12/2/1986
243579,s0001,7/13/1961,Jaana,Gecsel,F,12/2/1986
245862,e0002,8/20/1963,Hidde,Mitzlaff,M,12/2/1986
46079,e0003,11/21/1955,Genevieve,Varman,M,12/2/1986
444497,s0001,6/22/1958,Hiroyasu,Perelgut,M,12/2/1986
445103,e0003,8/16/1964,Yifei,Merro,F,12/2/1986
44447,e0003,3/16/1958,Luerbio,Karcich,F,12/2/1986
400634,e0003,10/23/1964,Shunichi,Syrzycki,M,12/2/1986
93650,e0002,8/23/1963,Ortrud,Fabrizio,M,12/2/1986
400029,e0002,12/1/1956,Tsz,Serot,F,12/2/1986
447826,s0001,9/10/1953,Harjit,Morris,F,12/2/1986
234842,e0003,6/15/1958,Toshimi,Backhouse,F,12/2/1986
14683,e0003,3/2/1955,Alois,Basart,M,12/2/1986
256722,e0003,8/26/1957,Shooichi,Reeken,M,12/2/1986
285569,s0002,8/14/1957,Shahab,Azevdeo,F,12/2/1986
73967,e0002,2/6/1962,Chenxi,Brookman,M,12/2/1986
44132,s0001,5/24/1956,Bernt,Pena,F,12/2/1986
461405,s0001,12/6/1959,Shigenori,Fadgyas,F,12/2/1986
449897,s0001,9/10/1952,Navid,Dichev,M,12/2/1986
415817,e0003,7/27/1952,Wonhee,Hutter,F,12/2/1986
495041,s0001,9/29/1957,Kellyn,Maliniak,F,12/2/1986
48423,e0003,2/3/1954,Szabolcs,Famili,M,12/2/1986
222128,s0001,2/4/1958,Isaac,Alvarado,M,12/2/1986
475074,e0002,12/13/1963,Shigeaki,Perri,F,12/2/1986
79876,s0001,9/14/1953,Randy,Feinberg,M,12/2/1986
256060,s0001,7/30/1960,Cullen,Bratten,F,12/2/1986
408536,s0001,12/21/1952,Kotesh,Saoudi,M,12/2/1986
421046,s0001,8/25/1955,Olivera,Swiss,M,12/2/1986
208127,s0001,3/6/1961,Steen,Asser,M,12/2/1986
295536,e0004,1/25/1957,Irena,Beerel,M,12/2/1986
67850,e0003,12/7/1964,Masami,Beausoleil,M,12/2/1986
96052,e0003,9/21/1963,Inderjeet,Fairtlough,F,12/2/1986
472306,s0001,11/21/1963,Premsyl,Fiebach,F,12/2/1986
205451,e0003,6/7/1963,Bodo,Kawashima,M,12/2/1986
19210,s0001,9/2/1964,Huican,Mondadori,F,12/2/1986
68150,e0001,9/16/1959,Navin,Kenevan,M,12/2/1986
475844,e0003,5/27/1963,Tonny,Lund,M,12/2/1986
288100,e0002,2/1/1959,Lillian,Kaminger,M,12/2/1986
471054,s0002,7/16/1957,Zhonghua,DuCasse,M,12/2/1986
47882,s0001,3/25/1952,Zsolt,Solovay,F,12/2/1986
10103,e0002,11/26/1953,Akemi,Birch,M,12/2/1986
403017,e0002,7/28/1964,Alair,Tramer,F,12/2/1986
105833,s0001,3/11/1959,Dayanand,Schurmann,M,12/2/1986
252104,e0003,3/21/1952,Tommaso,Reutenauer,M,12/2/1986
202022,e0003,8/19/1962,Serap,Granlund,M,12/2/1986
263736,s0002,6/16/1958,Serge,Wissmann,M,12/2/1986
457351,s0002,4/13/1958,Ziva,Baezner,M,12/2/1986
461135,s0001,10/8/1960,Sham,Klerer,M,12/2/1986
447561,s0001,8/15/1963,Constantine,Hedayat,F,12/2/1986
454676,s0001,3/13/1959,Srinidhi,Giarratana,M,12/2/1986
32866,e0003,7/13/1957,Lene,Zirintsis,M,12/2/1986
262991,s0001,7/19/1958,Ulf,Sundgren,M,12/2/1986
236814,e0001,2/1/1957,Shigeo,Anick,F,12/2/1986
17912,e0003,8/30/1962,Maik,Bain,F,12/2/1986
485130,e0004,8/20/1955,Eldridge,Brlek,M,12/2/1986
250248,e0003,10/20/1953,Shaz,Jumpertz,F,12/2/1986
453612,e0003,2/11/1959,Mang,Nourani,M,12/2/1986
96459,s0002,3/27/1955,Bojan,Matheson,F,12/2/1986
296427,e0002,12/15/1961,Boalin,Cmelik,M,12/2/1986
242674,e0002,9/12/1952,Eric,Ibel,M,12/2/1986
215227,s0001,2/20/1953,Guangming,Delgrossi,F,12/2/1986
448022,s0001,1/26/1962,Rildo,Lodder,F,12/2/1986
493997,s0001,9/8/1953,Adamantios,Emiris,F,12/2/1986
68430,e0003,6/17/1962,Stabislas,Muchinsky,F,12/2/1986
288630,s0002,7/26/1960,Magdalena,Bresenham,F,12/2/1986
433370,s0001,4/14/1957,LiMin,Harbusch,F,12/2/1986
233131,s0001,1/2/1959,Jaideep,Stroustrup,F,12/2/1986
69720,e0003,9/24/1962,Nitsan,Choobineh,F,12/2/1986
455165,s0001,4/23/1955,Snehasis,Pargas,F,12/2/1986
200730,s0002,8/15/1956,Bokyung,Saoudi,M,12/2/1986
219417,s0001,1/29/1965,Subhrajyoti,Denna,M,12/2/1986
419299,e0004,10/29/1962,Junsik,Keustermans,F,12/2/1986
71197,s0001,11/27/1955,Rutger,Rebaine,M,12/2/1986
38673,e0003,1/16/1964,Tomoyuki,Sethi,M,12/2/1986
90107,s0001,11/22/1964,Shaw,Bauknecht,M,12/2/1986
19337,s0001,2/14/1956,Gift,Taneja,M,12/2/1986
85511,e0003,6/23/1957,Uri,Ouhyoung,F,12/2/1986
42476,s0001,7/1/1964,Hauke,Swift,M,12/2/1986
52682,s0001,6/14/1955,Valdiodio,Crooks,F,12/2/1986
95753,s0001,10/25/1958,Bikash,Juneja,M,12/2/1986
259783,s0001,10/1/1953,Genevieve,Luby,M,12/2/1986
89398,s0001,11/5/1959,Oksana,McFarlin,M,12/2/1986
494085,s0001,8/10/1961,Pascal,Negoita,M,12/2/1986
415593,s0002,5/28/1952,Wojceich,Sridhar,M,12/2/1986
468488,s0001,1/27/1959,Tadahiro,Luan,M,12/2/1986
222656,s0001,4/22/1959,Aluzio,Gente,M,12/2/1986
413875,e0004,2/10/1956,Susumu,Yamaashi,M,12/2/1986
245008,e0002,5/29/1962,Berna,Tiemann,M,12/2/1986
439831,s0002,7/28/1964,Piyush,Stasinski,M,12/2/1986
242185,e0002,2/18/1955,Kazuhito,Aamodt,M,12/2/1986
231554,e0003,7/23/1955,Xiaoshan,Hennings,F,12/2/1986
31437,s0001,3/13/1956,Mayumi,Cronin,M,12/2/1986
11611,s0001,9/24/1956,Annemarie,Mateescu,F,12/2/1986
465053,s0001,2/2/1953,Adam,Navazio,M,12/2/1986
298987,s0001,12/18/1958,Eran,Remmele,M,12/2/1986
402308,s0001,1/30/1957,Maren,Pettis,F,12/2/1986
275536,s0001,10/12/1963,Jacopo,Murtagh,M,12/2/1986
106331,e0003,10/3/1955,Fumiko,Lorch,F,12/2/1986
420995,s0002,8/7/1960,Berto,Litecky,M,12/2/1986
222438,s0001,9/3/1954,Nishit,Sridhar,M,12/2/1986
287090,s0001,8/15/1960,Dekang,Itzfeldt,M,12/3/1986
416405,e0003,10/6/1959,Geoffry,Sinicrope,M,12/3/1986
260794,s0001,4/28/1958,Fumiyo,Onuegbe,F,12/3/1986
205212,e0003,3/6/1953,Chaoyi,Ghalwash,M,12/3/1986
483380,e0002,7/4/1958,Xuejia,Nitta,M,12/3/1986
56734,e0003,9/7/1963,Xiong,Skogmar,M,12/3/1986
462886,s0002,7/16/1960,Idoia,Heuser,F,12/3/1986
262315,s0001,5/16/1956,Adin,Basart,M,12/3/1986
426220,e0003,6/4/1961,Moriyoshi,McAlpine,F,12/3/1986
282668,s0001,9/15/1953,Kazuhira,Erol,M,12/3/1986
441904,s0001,9/19/1954,Rosalyn,Sambasivam,M,12/3/1986
56980,e0004,4/17/1963,Baoqiu,Terkki,M,12/3/1986
295000,s0001,8/3/1957,Marsha,Baaleh,M,12/3/1986
215247,s0001,2/13/1955,Tonny,Hellwagner,M,12/3/1986
494320,e0003,3/9/1962,Narain,Terwilliger,M,12/3/1986
49594,e0003,12/6/1953,Morris,Eiron,M,12/3/1986
483757,s0001,2/20/1957,Chiradeep,Covnot,M,12/3/1986
406249,e0003,1/23/1965,Naraig,Snyers,F,12/3/1986
98598,e0004,7/25/1959,Hausi,Ranon,F,12/3/1986
422812,s0001,2/12/1952,Akeno,Pashtan,F,12/3/1986
287802,e0003,12/21/1960,Georgi,Passafiume,M,12/3/1986
450875,e0003,1/13/1963,Shooichi,Falck,F,12/3/1986
454365,e0003,9/2/1954,Kazuhisa,Koshino,F,12/3/1986
433843,s0002,11/1/1964,Shahar,Clemencon,M,12/3/1986
468373,s0001,1/13/1958,Kazuhito,Denis,F,12/3/1986
481887,s0001,5/22/1964,Danai,Siksek,F,12/3/1986
216549,s0002,9/28/1955,Menkae,Raney,M,12/3/1986
231192,e0003,6/5/1955,Zorica,Siepmann,F,12/3/1986
276548,e0003,12/16/1961,Matk,Cardazo,M,12/3/1986
264338,e0003,7/10/1952,Luerbio,Garigliano,M,12/3/1986
291315,e0004,10/11/1956,Fan,Cincotta,M,12/3/1986
247375,e0003,12/25/1963,Troy,Scharstein,M,12/3/1986
89544,e0002,1/14/1964,Miomir,Denis,F,12/3/1986
105138,s0001,4/25/1955,Siddarth,Peroz,F,12/3/1986
72955,s0001,7/5/1962,Jongsuk,Harnett,F,12/3/1986
73829,e0003,1/27/1961,Genta,Rothenberg,M,12/3/1986
426957,e0003,1/26/1962,Eran,Puppo,M,12/3/1986
43747,e0004,2/24/1957,Sreekrishna,Siegrist,F,12/3/1986
441376,e0003,5/28/1962,Moni,Jenevein,F,12/3/1986
225493,e0004,4/18/1963,Lihong,Cairo,M,12/3/1986
59567,s0001,10/21/1953,Richard,Huttel,M,12/3/1986
90340,s0001,12/24/1959,Morris,Salinas,M,12/3/1986
483310,e0003,9/6/1963,Masamitsu,Heering,M,12/3/1986
40271,s0001,7/29/1964,Shigeaki,Decaestecker,M,12/3/1986
18539,s0001,12/26/1957,Dayanand,Solares,F,12/3/1986
89785,s0001,8/18/1952,Amabile,Beerel,F,12/3/1986
27704,s0001,4/17/1964,Kazuhira,Denna,F,12/3/1986
203149,e0003,4/22/1954,Aleksandar,Borstler,M,12/3/1986
457735,s0001,10/1/1964,Ung,Junet,M,12/3/1986
273713,e0003,7/18/1958,Susanne,Gammage,M,12/3/1986
236321,s0001,5/24/1963,Vishwani,Kandlur,M,12/3/1986
414092,e0003,8/6/1958,Eldridge,Farrow,F,12/3/1986
227701,e0004,9/29/1955,Frederique,Brizzi,F,12/3/1986
252647,e0003,5/28/1960,Hidde,Kisuki,F,12/3/1986
482570,e0004,8/25/1964,Elvia,Alblas,M,12/3/1986
60354,e0001,8/12/1953,Shakhar,Plesums,M,12/3/1986
242168,e0003,9/19/1958,Zhigen,Beilner,M,12/3/1986
73598,s0001,2/6/1962,Krisda,Oaver,F,12/3/1986
215037,s0001,11/17/1955,JoAnne,Sundgren,M,12/3/1986
243202,e0002,5/30/1952,Kitty,Panienski,M,12/3/1986
296816,e0002,11/1/1954,Aris,Macedo,M,12/3/1986
97086,e0003,7/8/1964,Magdalena,McAffer,M,12/3/1986
402836,e0003,4/7/1957,Freyja,Oehlmann,F,12/3/1986
200566,e0003,5/6/1963,Mari,Facello,M,12/3/1986
249056,e0003,2/15/1961,Shmuel,Mamelak,M,12/3/1986
257693,e0003,2/11/1964,Alper,Suppi,M,12/3/1986
443562,e0003,8/8/1955,Zorica,Panwar,F,12/3/1986
423478,s0001,3/25/1962,KayLiang,Merle,M,12/3/1986
490267,e0002,6/15/1961,Amabile,Marakhovsky,F,12/3/1986
498416,e0003,6/17/1959,Kyoichi,Ghalwash,F,12/3/1986
465634,e0003,6/20/1958,Apostol,Makrucki,M,12/3/1986
78377,e0003,9/3/1958,Uzi,Krohm,M,12/3/1986
445422,s0001,12/31/1956,Patricia,Speek,M,12/3/1986
231890,s0001,12/4/1959,Jaana,Zschoche,F,12/3/1986
269854,e0002,3/24/1955,Shih,Gente,M,12/3/1986
208655,e0003,3/22/1955,Yannik,Rodham,M,12/3/1986
77115,s0001,1/23/1956,Yakkov,Khasidashvili,M,12/3/1986
99874,e0003,1/30/1954,Leif,Belinskaya,M,12/3/1986
240427,s0001,5/17/1963,Xiaopeng,Schnabel,F,12/3/1986
52810,e0003,1/25/1961,Moss,Trelles,M,12/3/1986
70084,e0003,7/20/1961,Byong,Baranowski,M,12/3/1986
403639,s0002,12/23/1960,Bernice,Ozeki,M,12/3/1986
259257,e0003,12/17/1956,Howell,Katiyar,F,12/3/1986
83309,e0003,12/23/1957,Golgen,Bergere,M,12/3/1986
480845,s0001,10/3/1954,Adamantios,Beidas,M,12/3/1986
18493,e0003,8/3/1958,Jongsuk,Lukaszewicz,M,12/3/1986
483812,e0003,11/11/1964,Bangqing,Bressoud,F,12/3/1986
440965,e0002,1/22/1962,Lalit,Conry,F,12/3/1986
296078,e0003,11/13/1953,DeForest,Birta,M,12/3/1986
85939,s0002,9/6/1954,Xinyu,Schlegelmilch,M,12/3/1986
279295,e0003,6/11/1961,Patricia,Czaja,M,12/3/1986
447123,e0003,8/3/1963,Shugo,Piancastelli,M,12/3/1986
76631,s0002,1/8/1960,Radhia,Steinauer,F,12/3/1986
412440,e0003,10/4/1964,Mong,Attimonelli,M,12/3/1986
436761,e0003,4/9/1960,Eran,Rindone,F,12/3/1986
217447,s0001,12/24/1961,Aruna,Sadowski,M,12/3/1986
495839,s0001,12/20/1963,Valdiodio,Pollacia,M,12/3/1986
406210,e0003,7/23/1953,Nadjib,Mitina,M,12/3/1986
407824,e0003,11/4/1954,Sreekrishna,Kalsbeek,F,12/3/1986
267176,s0001,10/2/1962,Gully,Murtagh,M,12/4/1986
48551,e0003,3/11/1959,Janalee,Pepe,M,12/4/1986
494470,e0002,8/22/1959,Marjo,Cools,M,12/4/1986
101321,e0003,1/19/1954,Arvind,Beetstra,M,12/4/1986
219835,s0001,3/24/1962,Tayeb,Maginnis,M,12/4/1986
263675,s0001,5/18/1964,Herbert,Ginneken,M,12/4/1986
488343,s0001,9/9/1961,Hinrich,Rattan,M,12/4/1986
438891,e0003,7/29/1961,Valdiodio,Ranta,F,12/4/1986
404949,e0003,9/29/1964,Christ,Spataro,M,12/4/1986
469431,s0001,3/26/1954,Yuguang,Gist,M,12/4/1986
211074,s0001,5/16/1961,Richara,Vesna,M,12/4/1986
89567,s0001,11/12/1955,Kankanahalli,Masand,F,12/4/1986
210675,e0003,1/25/1962,Elliott,Brandsma,M,12/4/1986
456213,s0001,6/9/1962,Nathan,Cyne,M,12/4/1986
420245,e0004,2/22/1961,Kristian,Pero,M,12/4/1986
22150,s0002,9/9/1953,Kristina,Zweizig,F,12/4/1986
